state,month,year,number,date
Santa Catarina,Abril,2016,289,1/1/2016
Santa Catarina,Abril,2017,289,1/1/2017
Santa Catarina,Maio,1999,289,1/1/1999
Santa Catarina,Maio,2001,290,1/1/2001
Santa Catarina,Maio,2002,290,1/1/2002
Santa Catarina,Maio,2003,290,1/1/2003
Santa Catarina,Maio,2004,290,1/1/2004
Santa Catarina,Maio,2005,291,1/1/2005
Santa Catarina,Maio,2006,291,1/1/2006
Santa Catarina,Maio,2007,291,1/1/2007
Santa Catarina,Maio,2008,292,1/1/2008
Santa Catarina,Maio,2009,292,1/1/2009
Santa Catarina,Maio,2010,293,1/1/2010
Santa Catarina,Maio,2011,293,1/1/2011
Santa Catarina,Maio,2012,293,1/1/2012
Santa Catarina,Maio,2013,294,1/1/2013
Santa Catarina,Maio,2014,295,1/1/2014
Santa Catarina,Maio,2015,297,1/1/2015
Santa Catarina,Maio,2016,298,1/1/2016
Santa Catarina,Maio,2017,298,1/1/2017
Santa Catarina,Junho,1998,299,1/1/1998
Santa Catarina,Junho,2000,299,1/1/2000
Santa Catarina,Junho,2001,300,1/1/2001
Santa Catarina,Junho,2003,300,1/1/2003
Santa Catarina,Junho,2004,301,1/1/2004
Santa Catarina,Junho,2005,302,1/1/2005
Santa Catarina,Junho,2006,302,1/1/2006
Santa Catarina,Junho,2007,302,1/1/2007
Santa Catarina,Junho,2008,302,1/1/2008
Santa Catarina,Junho,2009,303,1/1/2009
Santa Catarina,Junho,2010,303,1/1/2010
Santa Catarina,Junho,2011,303,1/1/2011
Santa Catarina,Junho,2012,304,1/1/2012
Santa Catarina,Junho,2013,304,1/1/2013
Santa Catarina,Junho,2014,304,1/1/2014
Santa Catarina,Junho,2015,304,1/1/2015
Santa Catarina,Junho,2016,304,1/1/2016
Santa Catarina,Junho,2017,304,1/1/2017
Santa Catarina,Julho,1999,304,1/1/1999
Santa Catarina,Julho,2000,305,1/1/2000
Santa Catarina,Julho,2001,306,1/1/2001
Santa Catarina,Julho,2002,306,1/1/2002
Santa Catarina,Julho,2003,306,1/1/2003
Santa Catarina,Julho,2004,307,1/1/2004
Santa Catarina,Julho,2005,307,1/1/2005
Santa Catarina,Julho,2006,308,1/1/2006
Santa Catarina,Julho,2007,309,1/1/2007
Santa Catarina,Julho,2008,309,1/1/2008
Santa Catarina,Julho,2009,310,1/1/2009
Santa Catarina,Julho,2010,310,1/1/2010
Santa Catarina,Julho,2011,311,1/1/2011
Santa Catarina,Julho,2012,312,1/1/2012
Santa Catarina,Julho,2013,312,1/1/2013
Santa Catarina,Julho,2014,313,1/1/2014
Santa Catarina,Julho,2015,314,1/1/2015
Santa Catarina,Julho,2016,314,1/1/2016
Santa Catarina,Julho,2017,314,1/1/2017
Santa Catarina,Agosto,1999,315,1/1/1999
Santa Catarina,Agosto,2000,315,1/1/2000
Santa Catarina,Agosto,2001,316,1/1/2001
Santa Catarina,Agosto,2002,316,1/1/2002
Santa Catarina,Agosto,2003,317,1/1/2003
Santa Catarina,Agosto,2004,318,1/1/2004
Santa Catarina,Agosto,2005,318,1/1/2005
Santa Catarina,Agosto,2006,318,1/1/2006
Santa Catarina,Agosto,2007,318,1/1/2007
Santa Catarina,Agosto,2008,319,1/1/2008
Santa Catarina,Agosto,2009,319,1/1/2009
Santa Catarina,Agosto,2010,319,1/1/2010
Santa Catarina,Agosto,2011,319,1/1/2011
Santa Catarina,Agosto,2012,321,1/1/2012
Santa Catarina,Agosto,2013,321,1/1/2013
Santa Catarina,Agosto,2014,321,1/1/2014
Santa Catarina,Agosto,2015,322,1/1/2015
Santa Catarina,Agosto,2016,325,1/1/2016
Santa Catarina,Agosto,2017,326,1/1/2017
Santa Catarina,Setembro,1998,326,1/1/1998
Santa Catarina,Setembro,1999,326,1/1/1999
Santa Catarina,Setembro,2000,327,1/1/2000
Santa Catarina,Setembro,2001,327,1/1/2001
Santa Catarina,Setembro,2002,328,1/1/2002
Santa Catarina,Setembro,2003,329,1/1/2003
Santa Catarina,Setembro,2004,329,1/1/2004
Santa Catarina,Setembro,2005,329,1/1/2005
Santa Catarina,Setembro,2006,330,1/1/2006
Santa Catarina,Setembro,2007,331,1/1/2007
Santa Catarina,Setembro,2008,331,1/1/2008
Santa Catarina,Setembro,2009,332,1/1/2009
Santa Catarina,Setembro,2010,332,1/1/2010
Santa Catarina,Setembro,2011,334,1/1/2011
Santa Catarina,Setembro,2012,334,1/1/2012
Santa Catarina,Setembro,2013,334,1/1/2013
Santa Catarina,Setembro,2014,334,1/1/2014
Santa Catarina,Setembro,2015,335,1/1/2015
Santa Catarina,Setembro,2016,336,1/1/2016
Santa Catarina,Setembro,2017,337,1/1/2017
Santa Catarina,Outubro,1998,337,1/1/1998
Santa Catarina,Outubro,1999,338,1/1/1999
Santa Catarina,Outubro,2000,338,1/1/2000
Santa Catarina,Outubro,2001,339,1/1/2001
Santa Catarina,Outubro,2002,339,1/1/2002
Santa Catarina,Outubro,2003,340,1/1/2003
Santa Catarina,Outubro,2004,341,1/1/2004
Santa Catarina,Outubro,2005,342,1/1/2005
Santa Catarina,Outubro,2006,342,1/1/2006
Santa Catarina,Outubro,2007,343,1/1/2007
Santa Catarina,Outubro,2008,345,1/1/2008
Santa Catarina,Outubro,2009,345,1/1/2009
Santa Catarina,Outubro,2010,345,1/1/2010
Santa Catarina,Outubro,2011,345,1/1/2011
Santa Catarina,Outubro,2012,345,1/1/2012
Santa Catarina,Outubro,2013,346,1/1/2013
Santa Catarina,Outubro,2014,346,1/1/2014
Santa Catarina,Outubro,2015,347,1/1/2015
Santa Catarina,Outubro,2016,347,1/1/2016
Santa Catarina,Outubro,2017,347,1/1/2017
Santa Catarina,Novembro,1998,347,1/1/1998
Santa Catarina,Novembro,1999,348,1/1/1999
Santa Catarina,Novembro,2000,348,1/1/2000
Santa Catarina,Novembro,2001,348,1/1/2001
Santa Catarina,Novembro,2002,350,1/1/2002
Santa Catarina,Novembro,2003,350,1/1/2003
Santa Catarina,Novembro,2004,351,1/1/2004
Santa Catarina,Novembro,2005,351,1/1/2005
Santa Catarina,Novembro,2006,351,1/1/2006
Santa Catarina,Novembro,2007,352,1/1/2007
Santa Catarina,Novembro,2008,353,1/1/2008
Santa Catarina,Novembro,2009,354,1/1/2009
Santa Catarina,Novembro,2010,354,1/1/2010
Santa Catarina,Novembro,2011,354,1/1/2011
Santa Catarina,Novembro,2012,354,1/1/2012
Santa Catarina,Novembro,2013,355,1/1/2013
Santa Catarina,Novembro,2014,355,1/1/2014
Santa Catarina,Novembro,2015,355,1/1/2015
Santa Catarina,Novembro,2016,355,1/1/2016
Santa Catarina,Novembro,2017,356,1/1/2017
Santa Catarina,Dezembro,1998,357,1/1/1998
Santa Catarina,Dezembro,1999,357,1/1/1999
Santa Catarina,Dezembro,2000,359,1/1/2000
Santa Catarina,Dezembro,2001,359,1/1/2001
Santa Catarina,Dezembro,2002,359,1/1/2002
Santa Catarina,Dezembro,2003,360,1/1/2003
Santa Catarina,Dezembro,2004,360,1/1/2004
Santa Catarina,Dezembro,2005,360,1/1/2005
Santa Catarina,Dezembro,2006,360,1/1/2006
Santa Catarina,Dezembro,2007,361,1/1/2007
Santa Catarina,Dezembro,2008,362,1/1/2008
Santa Catarina,Dezembro,2009,362,1/1/2009
Santa Catarina,Dezembro,2010,362,1/1/2010
Santa Catarina,Dezembro,2011,363,1/1/2011
Santa Catarina,Dezembro,2012,363,1/1/2012
Santa Catarina,Dezembro,2013,363,1/1/2013
Santa Catarina,Dezembro,2014,364,1/1/2014
Santa Catarina,Dezembro,2015,365,1/1/2015
Santa Catarina,Dezembro,2016,365,1/1/2016
Sao Paulo,Janeiro,1999,366,1/1/1999
Sao Paulo,Janeiro,2000,367,1/1/2000
Sao Paulo,Janeiro,2001,368,1/1/2001
Sao Paulo,Janeiro,2002,368,1/1/2002
Sao Paulo,Janeiro,2003,369,1/1/2003
Sao Paulo,Janeiro,2004,370,1/1/2004
Sao Paulo,Janeiro,2005,371,1/1/2005
Sao Paulo,Janeiro,2006,371,1/1/2006
Sao Paulo,Janeiro,2007,372,1/1/2007
Sao Paulo,Janeiro,2008,372,1/1/2008
Sao Paulo,Janeiro,2009,372,1/1/2009
Sao Paulo,Janeiro,2010,373,1/1/2010
Sao Paulo,Janeiro,2011,373,1/1/2011
Sao Paulo,Janeiro,2012,373,1/1/2012
Sao Paulo,Janeiro,2013,373,1/1/2013
Sao Paulo,Janeiro,2014,373,1/1/2014
Sao Paulo,Janeiro,2015,373,1/1/2015
Sao Paulo,Janeiro,2016,373,1/1/2016
Sao Paulo,Janeiro,2017,373,1/1/2017
Sao Paulo,Fevereiro,1999,374,1/1/1999
Sao Paulo,Fevereiro,2000,374,1/1/2000
Sao Paulo,Fevereiro,2001,374,1/1/2001
Sao Paulo,Fevereiro,2002,375,1/1/2002
Sao Paulo,Fevereiro,2003,375,1/1/2003
Sao Paulo,Fevereiro,2004,376,1/1/2004
Sao Paulo,Fevereiro,2005,376,1/1/2005
Sao Paulo,Fevereiro,2006,376,1/1/2006
Sao Paulo,Fevereiro,2007,376,1/1/2007
Sao Paulo,Fevereiro,2008,378,1/1/2008
Sao Paulo,Fevereiro,2009,379,1/1/2009
Sao Paulo,Fevereiro,2010,380,1/1/2010
Sao Paulo,Fevereiro,2011,380,1/1/2011
Sao Paulo,Fevereiro,2012,381,1/1/2012
Sao Paulo,Fevereiro,2013,381,1/1/2013
Sao Paulo,Fevereiro,2014,383,1/1/2014
Sao Paulo,Fevereiro,2015,383,1/1/2015
Sao Paulo,Fevereiro,2016,384,1/1/2016
Sao Paulo,Fevereiro,2017,384,1/1/2017
Sao Paulo,Março,1999,384,1/1/1999
Sao Paulo,Março,2000,385,1/1/2000
Sao Paulo,Março,2001,385,1/1/2001
Sao Paulo,Março,2002,385,1/1/2002
Sao Paulo,Março,2003,385,1/1/2003
Sao Paulo,Março,2004,386,1/1/2004
Sao Paulo,Março,2005,388,1/1/2005
Sao Paulo,Março,2006,389,1/1/2006
Sao Paulo,Março,2007,391,1/1/2007
Sao Paulo,Março,2008,392,1/1/2008
Sao Paulo,Março,2009,394,1/1/2009
Sao Paulo,Março,2010,394,1/1/2010
Sao Paulo,Março,2011,395,1/1/2011
Sao Paulo,Março,2012,396,1/1/2012
Sao Paulo,Março,2013,396,1/1/2013
Sao Paulo,Março,2014,396,1/1/2014
Sao Paulo,Março,2015,397,1/1/2015
Sao Paulo,Março,2016,397,1/1/2016
Sao Paulo,Março,2017,397,1/1/2017
Sao Paulo,Abril,1999,398,1/1/1999
Sao Paulo,Abril,2000,398,1/1/2000
Sao Paulo,Abril,2001,398,1/1/2001
Sao Paulo,Abril,2002,399,1/1/2002
Sao Paulo,Abril,2003,399,1/1/2003
Sao Paulo,Abril,2004,399,1/1/2004
Sao Paulo,Abril,2005,399,1/1/2005
Sao Paulo,Abril,2006,401,1/1/2006
Sao Paulo,Abril,2007,402,1/1/2007
Sao Paulo,Abril,2008,403,1/1/2008
Sao Paulo,Abril,2009,403,1/1/2009
Sao Paulo,Abril,2010,403,1/1/2010
Sao Paulo,Abril,2011,404,1/1/2011
Sao Paulo,Abril,2012,405,1/1/2012
Sao Paulo,Abril,2013,406,1/1/2013
Sao Paulo,Abril,2014,406,1/1/2014
Sao Paulo,Abril,2015,407,1/1/2015
Sao Paulo,Abril,2016,407,1/1/2016
Sao Paulo,Abril,2017,408,1/1/2017
Sao Paulo,Maio,1999,408,1/1/1999
Sao Paulo,Maio,2000,410,1/1/2000
Sao Paulo,Maio,2001,411,1/1/2001
Sao Paulo,Maio,2002,411,1/1/2002
Sao Paulo,Maio,2003,411,1/1/2003
Sao Paulo,Maio,2004,412,1/1/2004
Sao Paulo,Maio,2005,412,1/1/2005
Sao Paulo,Maio,2006,413,1/1/2006
Sao Paulo,Maio,2007,414,1/1/2007
Sao Paulo,Maio,2008,415,1/1/2008
Sao Paulo,Maio,2009,415,1/1/2009
Sao Paulo,Maio,2010,416,1/1/2010
Sao Paulo,Maio,2011,416,1/1/2011
Sao Paulo,Maio,2012,417,1/1/2012
Sao Paulo,Maio,2013,417,1/1/2013
Sao Paulo,Maio,2014,418,1/1/2014
Sao Paulo,Maio,2015,418,1/1/2015
Sao Paulo,Maio,2016,419,1/1/2016
Sao Paulo,Maio,2017,421,1/1/2017
Sao Paulo,Junho,1998,422,1/1/1998
Sao Paulo,Junho,1999,422,1/1/1999
Sao Paulo,Junho,2000,422,1/1/2000
Sao Paulo,Junho,2001,422,1/1/2001
Sao Paulo,Junho,2002,422,1/1/2002
Sao Paulo,Junho,2003,423,1/1/2003
Sao Paulo,Junho,2004,423,1/1/2004
Sao Paulo,Junho,2005,423,1/1/2005
Sao Paulo,Junho,2006,423,1/1/2006
Sao Paulo,Junho,2007,424,1/1/2007
Sao Paulo,Junho,2008,424,1/1/2008
Sao Paulo,Junho,2009,424,1/1/2009
Sao Paulo,Junho,2010,425,1/1/2010
Sao Paulo,Junho,2011,425,1/1/2011
Sao Paulo,Junho,2012,425,1/1/2012
Sao Paulo,Junho,2013,425,1/1/2013
Sao Paulo,Junho,2014,426,1/1/2014
Sao Paulo,Junho,2015,428,1/1/2015
Sao Paulo,Junho,2016,428,1/1/2016
Sao Paulo,Junho,2017,430,1/1/2017
Sao Paulo,Julho,1998,430,1/1/1998
Sao Paulo,Julho,1999,431,1/1/1999
Sao Paulo,Julho,2000,431,1/1/2000
Sao Paulo,Julho,2001,431,1/1/2001
Sao Paulo,Julho,2002,432,1/1/2002
Sao Paulo,Julho,2003,434,1/1/2003
Sao Paulo,Julho,2004,434,1/1/2004
Sao Paulo,Julho,2005,435,1/1/2005
Sao Paulo,Julho,2006,435,1/1/2006
Sao Paulo,Julho,2007,435,1/1/2007
Sao Paulo,Julho,2008,436,1/1/2008
Sao Paulo,Julho,2009,437,1/1/2009
Sao Paulo,Julho,2010,438,1/1/2010
Sao Paulo,Julho,2011,439,1/1/2011
Sao Paulo,Julho,2012,439,1/1/2012
Sao Paulo,Julho,2013,439,1/1/2013
Sao Paulo,Julho,2014,439,1/1/2014
Sao Paulo,Julho,2015,441,1/1/2015
Sao Paulo,Julho,2016,441,1/1/2016
Sao Paulo,Julho,2017,442,1/1/2017
Sao Paulo,Agosto,1998,443,1/1/1998
Sao Paulo,Agosto,1999,444,1/1/1999
Sao Paulo,Agosto,2000,444,1/1/2000
Sao Paulo,Agosto,2001,445,1/1/2001
Sao Paulo,Agosto,2002,445,1/1/2002
Sao Paulo,Agosto,2003,445,1/1/2003
Sao Paulo,Agosto,2004,446,1/1/2004
Sao Paulo,Agosto,2005,446,1/1/2005
Sao Paulo,Agosto,2006,447,1/1/2006
Sao Paulo,Agosto,2007,447,1/1/2007
Sao Paulo,Agosto,2008,447,1/1/2008
Sao Paulo,Agosto,2009,447,1/1/2009
Sao Paulo,Agosto,2010,448,1/1/2010
Sao Paulo,Agosto,2011,448,1/1/2011
Sao Paulo,Agosto,2012,449,1/1/2012
Sao Paulo,Agosto,2013,449,1/1/2013
Sao Paulo,Agosto,2014,450,1/1/2014
Sao Paulo,Agosto,2015,450,1/1/2015
Sao Paulo,Agosto,2016,450,1/1/2016
Sao Paulo,Agosto,2017,451,1/1/2017
Sao Paulo,Setembro,1998,451,1/1/1998
Sao Paulo,Setembro,1999,451,1/1/1999
Sao Paulo,Setembro,2000,452,1/1/2000
Sao Paulo,Setembro,2001,452,1/1/2001
Sao Paulo,Setembro,2002,452,1/1/2002
Sao Paulo,Setembro,2003,453,1/1/2003
Sao Paulo,Setembro,2004,456,1/1/2004
Sao Paulo,Setembro,2005,457,1/1/2005
Sao Paulo,Setembro,2006,457,1/1/2006
Sao Paulo,Setembro,2007,459,1/1/2007
Sao Paulo,Setembro,2008,459,1/1/2008
Sao Paulo,Setembro,2009,459,1/1/2009
Sao Paulo,Setembro,2010,461,1/1/2010
Sao Paulo,Setembro,2011,461,1/1/2011
Sao Paulo,Setembro,2012,461,1/1/2012
Sao Paulo,Setembro,2013,462,1/1/2013
Sao Paulo,Setembro,2014,462,1/1/2014
Sao Paulo,Setembro,2015,462,1/1/2015
Sao Paulo,Setembro,2016,465,1/1/2016
Sao Paulo,Setembro,2017,465,1/1/2017
Sao Paulo,Outubro,1998,466,1/1/1998
Sao Paulo,Outubro,1999,466,1/1/1999
Sao Paulo,Outubro,2000,467,1/1/2000
Sao Paulo,Outubro,2001,467,1/1/2001
Sao Paulo,Outubro,2002,467,1/1/2002
Sao Paulo,Outubro,2003,468,1/1/2003
Sao Paulo,Outubro,2004,468,1/1/2004
Sao Paulo,Outubro,2005,470,1/1/2005
Sao Paulo,Outubro,2006,470,1/1/2006
Sao Paulo,Outubro,2007,470,1/1/2007
Sao Paulo,Outubro,2008,475,1/1/2008
Sao Paulo,Outubro,2009,476,1/1/2009
Sao Paulo,Outubro,2010,476,1/1/2010
Sao Paulo,Outubro,2011,476,1/1/2011
Sao Paulo,Outubro,2012,476,1/1/2012
Sao Paulo,Outubro,2013,476,1/1/2013
Sao Paulo,Outubro,2014,476,1/1/2014
Sao Paulo,Outubro,2015,476,1/1/2015
Sao Paulo,Outubro,2016,477,1/1/2016
Sao Paulo,Outubro,2017,477,1/1/2017
Sao Paulo,Novembro,1998,479,1/1/1998
Sao Paulo,Novembro,1999,479,1/1/1999
Sao Paulo,Novembro,2000,479,1/1/2000
Sao Paulo,Novembro,2001,480,1/1/2001
Sao Paulo,Novembro,2002,480,1/1/2002
Sao Paulo,Novembro,2003,481,1/1/2003
Sao Paulo,Novembro,2004,482,1/1/2004
Sao Paulo,Novembro,2005,483,1/1/2005
Sao Paulo,Novembro,2006,484,1/1/2006
Sao Paulo,Novembro,2007,484,1/1/2007
Sao Paulo,Novembro,2008,486,1/1/2008
Sao Paulo,Novembro,2009,486,1/1/2009
Sao Paulo,Novembro,2010,486,1/1/2010
Sao Paulo,Novembro,2011,488,1/1/2011
Sao Paulo,Novembro,2012,488,1/1/2012
Sao Paulo,Novembro,2013,490,1/1/2013
Sao Paulo,Novembro,2014,491,1/1/2014
Sao Paulo,Novembro,2015,492,1/1/2015
Sao Paulo,Novembro,2016,494,1/1/2016
Sao Paulo,Novembro,2017,494,1/1/2017
Sao Paulo,Dezembro,1998,494,1/1/1998
Sao Paulo,Dezembro,1999,495,1/1/1999
Sao Paulo,Dezembro,2000,497,1/1/2000
Sao Paulo,Dezembro,2001,498,1/1/2001
Sao Paulo,Dezembro,2002,499,1/1/2002
Sao Paulo,Dezembro,2003,500,1/1/2003
Sao Paulo,Dezembro,2004,500,1/1/2004
Sao Paulo,Dezembro,2005,500,1/1/2005
Sao Paulo,Dezembro,2006,501,1/1/2006
Sao Paulo,Dezembro,2007,502,1/1/2007
Sao Paulo,Dezembro,2008,502,1/1/2008
Sao Paulo,Dezembro,2009,502,1/1/2009
Sao Paulo,Dezembro,2010,502,1/1/2010
Sao Paulo,Dezembro,2011,503,1/1/2011
Sao Paulo,Dezembro,2012,504,1/1/2012
Sao Paulo,Dezembro,2013,505,1/1/2013
Sao Paulo,Dezembro,2014,507,1/1/2014
Sao Paulo,Dezembro,2015,509,1/1/2015
Sao Paulo,Dezembro,2016,509,1/1/2016
Sergipe,Janeiro,1999,510,1/1/1999
Sergipe,Janeiro,2000,510,1/1/2000
Sergipe,Janeiro,2001,510,1/1/2001
Sergipe,Janeiro,2002,511,1/1/2002
Sergipe,Janeiro,2003,512,1/1/2003
Sergipe,Janeiro,2004,512,1/1/2004
Sergipe,Janeiro,2005,512,1/1/2005
Sergipe,Janeiro,2006,515,1/1/2006
Sergipe,Janeiro,2007,516,1/1/2007
Sergipe,Janeiro,2008,516,1/1/2008
Sergipe,Janeiro,2009,517,1/1/2009
Sergipe,Janeiro,2010,517,1/1/2010
Sergipe,Janeiro,2011,519,1/1/2011
Sergipe,Janeiro,2012,521,1/1/2012
Sergipe,Janeiro,2013,521,1/1/2013
Sergipe,Janeiro,2014,522,1/1/2014
Sergipe,Janeiro,2015,522,1/1/2015
Sergipe,Janeiro,2016,522,1/1/2016
Sergipe,Janeiro,2017,522,1/1/2017
Sergipe,Fevereiro,1999,524,1/1/1999
Sergipe,Fevereiro,2000,525,1/1/2000
Sergipe,Fevereiro,2001,526,1/1/2001
Sergipe,Fevereiro,2002,527,1/1/2002
Sergipe,Fevereiro,2003,528,1/1/2003
Sergipe,Fevereiro,2004,529,1/1/2004
Sergipe,Fevereiro,2005,529,1/1/2005
Sergipe,Fevereiro,2006,530,1/1/2006
Sergipe,Fevereiro,2007,530,1/1/2007
Sergipe,Fevereiro,2008,533,1/1/2008
Sergipe,Fevereiro,2009,533,1/1/2009
Sergipe,Fevereiro,2010,534,1/1/2010
Sergipe,Fevereiro,2011,538,1/1/2011
Sergipe,Fevereiro,2012,538,1/1/2012
Sergipe,Fevereiro,2013,538,1/1/2013
Sergipe,Fevereiro,2014,539,1/1/2014
Sergipe,Fevereiro,2015,541,1/1/2015
Sergipe,Fevereiro,2016,541,1/1/2016
Sergipe,Fevereiro,2017,542,1/1/2017
Sergipe,Março,1999,545,1/1/1999
Sergipe,Março,2000,545,1/1/2000
Sergipe,Março,2001,545,1/1/2001
Sergipe,Março,2002,547,1/1/2002
Sergipe,Março,2003,547,1/1/2003
Sergipe,Março,2004,547,1/1/2004
Sergipe,Março,2005,547,1/1/2005
Sergipe,Março,2006,549,1/1/2006
Sergipe,Março,2007,549,1/1/2007
Sergipe,Março,2008,552,1/1/2008
Sergipe,Março,2009,552,1/1/2009
Sergipe,Março,2010,554,1/1/2010
Sergipe,Março,2011,555,1/1/2011
Sergipe,Março,2012,557,1/1/2012
Sergipe,Março,2013,559,1/1/2013
Sergipe,Março,2014,560,1/1/2014
Sergipe,Março,2015,560,1/1/2015
Sergipe,Março,2016,562,1/1/2016
Sergipe,Março,2017,563,1/1/2017
Sergipe,Abril,1999,563,1/1/1999
Sergipe,Abril,2000,564,1/1/2000
Sergipe,Abril,2002,564,1/1/2002
Sergipe,Abril,2003,565,1/1/2003
Sergipe,Abril,2004,565,1/1/2004
Sergipe,Abril,2005,568,1/1/2005
Sergipe,Abril,2006,570,1/1/2006
Sergipe,Abril,2007,572,1/1/2007
Sergipe,Abril,2008,573,1/1/2008
Sergipe,Abril,2009,575,1/1/2009
Sergipe,Abril,2010,576,1/1/2010
Sergipe,Abril,2011,576,1/1/2011
Sergipe,Abril,2012,577,1/1/2012
Sergipe,Abril,2013,577,1/1/2013
Sergipe,Abril,2014,578,1/1/2014
Sergipe,Abril,2015,578,1/1/2015
Sergipe,Abril,2016,579,1/1/2016
Sergipe,Abril,2017,580,1/1/2017
Sergipe,Maio,2001,580,1/1/2001
Sergipe,Maio,2003,581,1/1/2003
Sergipe,Maio,2004,581,1/1/2004
Sergipe,Maio,2012,581,1/1/2012
Sergipe,Maio,2013,582,1/1/2013
Sergipe,Maio,2014,588,1/1/2014
Sergipe,Maio,2015,588,1/1/2015
Sergipe,Maio,2016,589,1/1/2016
Sergipe,Maio,2017,590,1/1/2017
Sergipe,Junho,2009,591,1/1/2009
Sergipe,Junho,2011,591,1/1/2011
Sergipe,Junho,2012,591,1/1/2012
Sergipe,Junho,2013,591,1/1/2013
Sergipe,Junho,2015,592,1/1/2015
Sergipe,Junho,2016,593,1/1/2016
Sergipe,Julho,2012,594,1/1/2012
Sergipe,Agosto,2002,595,1/1/2002
Sergipe,Agosto,2011,596,1/1/2011
Sergipe,Agosto,2016,597,1/1/2016
Sergipe,Setembro,2001,597,1/1/2001
Sergipe,Setembro,2003,599,1/1/2003
Sergipe,Setembro,2005,600,1/1/2005
Sergipe,Setembro,2009,602,1/1/2009
Sergipe,Setembro,2012,605,1/1/2012
Sergipe,Setembro,2013,605,1/1/2013
Sergipe,Setembro,2014,605,1/1/2014
Sergipe,Setembro,2015,605,1/1/2015
Sergipe,Setembro,2016,606,1/1/2016
Sergipe,Outubro,2000,606,1/1/2000
Sergipe,Outubro,2001,606,1/1/2001
Sergipe,Outubro,2002,607,1/1/2002
Sergipe,Outubro,2003,609,1/1/2003
Sergipe,Outubro,2004,610,1/1/2004
Sergipe,Outubro,2005,610,1/1/2005
Sergipe,Outubro,2006,611,1/1/2006
Sergipe,Outubro,2007,615,1/1/2007
Sergipe,Outubro,2009,616,1/1/2009
Sergipe,Outubro,2010,617,1/1/2010
Sergipe,Outubro,2011,618,1/1/2011
Sergipe,Outubro,2012,623,1/1/2012
Sergipe,Outubro,2013,625,1/1/2013
Sergipe,Outubro,2014,626,1/1/2014
Sergipe,Outubro,2015,626,1/1/2015
Sergipe,Outubro,2016,628,1/1/2016
Sergipe,Novembro,1998,631,1/1/1998
Sergipe,Novembro,1999,632,1/1/1999
Sergipe,Novembro,2001,632,1/1/2001
Sergipe,Novembro,2002,633,1/1/2002
Sergipe,Novembro,2003,638,1/1/2003
Sergipe,Novembro,2004,638,1/1/2004
Sergipe,Novembro,2005,639,1/1/2005
Sergipe,Novembro,2006,639,1/1/2006
Sergipe,Novembro,2007,640,1/1/2007
Sergipe,Novembro,2008,640,1/1/2008
Sergipe,Novembro,2009,640,1/1/2009
Sergipe,Novembro,2010,641,1/1/2010
Sergipe,Novembro,2011,642,1/1/2011
Sergipe,Novembro,2012,643,1/1/2012
Sergipe,Novembro,2013,643,1/1/2013
Sergipe,Novembro,2014,643,1/1/2014
Sergipe,Novembro,2015,644,1/1/2015
Sergipe,Novembro,2016,644,1/1/2016
Sergipe,Novembro,2017,645,1/1/2017
Sergipe,Dezembro,1998,646,1/1/1998
Sergipe,Dezembro,1999,646,1/1/1999
Sergipe,Dezembro,2001,647,1/1/2001
Sergipe,Dezembro,2002,647,1/1/2002
Sergipe,Dezembro,2003,647,1/1/2003
Sergipe,Dezembro,2004,651,1/1/2004
Sergipe,Dezembro,2005,652,1/1/2005
Sergipe,Dezembro,2006,652,1/1/2006
Sergipe,Dezembro,2007,655,1/1/2007
Sergipe,Dezembro,2008,657,1/1/2008
Sergipe,Dezembro,2009,658,1/1/2009
Sergipe,Dezembro,2010,658,1/1/2010
Sergipe,Dezembro,2011,661,1/1/2011
Sergipe,Dezembro,2012,665,1/1/2012
Sergipe,Dezembro,2013,666,1/1/2013
Sergipe,Dezembro,2014,668,1/1/2014
Sergipe,Dezembro,2015,669,1/1/2015
Sergipe,Dezembro,2016,669,1/1/2016
Tocantins,Janeiro,1999,669,1/1/1999
Tocantins,Janeiro,2000,669,1/1/2000
Tocantins,Janeiro,2001,674,1/1/2001
Tocantins,Janeiro,2002,676,1/1/2002
Tocantins,Janeiro,2003,676,1/1/2003
Tocantins,Janeiro,2004,677,1/1/2004
Tocantins,Janeiro,2005,679,1/1/2005
Tocantins,Janeiro,2006,679,1/1/2006
Tocantins,Janeiro,2007,680,1/1/2007
Tocantins,Janeiro,2008,682,1/1/2008
Tocantins,Janeiro,2009,684,1/1/2009
Tocantins,Janeiro,2010,684,1/1/2010
Tocantins,Janeiro,2011,684,1/1/2011
Tocantins,Janeiro,2012,684,1/1/2012
Tocantins,Janeiro,2013,685,1/1/2013
Tocantins,Janeiro,2014,685,1/1/2014
Tocantins,Janeiro,2015,685,1/1/2015
Tocantins,Janeiro,2016,685,1/1/2016
Tocantins,Janeiro,2017,686,1/1/2017
Tocantins,Fevereiro,1999,687,1/1/1999
Tocantins,Fevereiro,2000,687,1/1/2000
Tocantins,Fevereiro,2001,687,1/1/2001
Tocantins,Fevereiro,2002,689,1/1/2002
Tocantins,Fevereiro,2003,690,1/1/2003
Tocantins,Fevereiro,2004,694,1/1/2004
Tocantins,Fevereiro,2005,694,1/1/2005
Tocantins,Fevereiro,2006,695,1/1/2006
Tocantins,Fevereiro,2007,699,1/1/2007
Tocantins,Fevereiro,2008,702,1/1/2008
Tocantins,Fevereiro,2009,702,1/1/2009
